model,method,base_method,ctx_len,true_len,depth,needle_quantile,comp_ratio,level,use_predict_prompt,predict_prompt_version,predict_target,head_ratio_eff,final_budget,intermediate_budget,working_max,num_segments,prefill_status,prefill_peak_gb,cache_gb,acc
llama3.2-3b,ours,ours,500,498,20,0.2,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,30,0.3,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,40,0.4,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,50,0.5,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,60,0.6,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,70,0.7,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,80,0.8,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,498,90,0.9,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.675854848,0.0,0.0
llama3.2-3b,ours,ours,500,499,100,1.0,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,6.676424704,0.0,0.0
llama3.2-3b,ours,ours,500,498,0,0.0,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,10,0.1,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,20,0.2,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,30,0.3,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,40,0.4,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,50,0.5,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,60,0.6,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,70,0.7,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,80,0.8,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,90,0.9,0.2,per_head,False,1,self,0.5,199,199,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,499,100,1.0,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,6.676424704,0.0,1.0
llama3.2-3b,ours,ours,500,498,0,0.0,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,10,0.1,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,20,0.2,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,30,0.3,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,40,0.4,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,50,0.5,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,60,0.6,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,70,0.7,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,80,0.8,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,90,0.9,0.4,per_head,False,1,self,0.5,398,398,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,499,100,1.0,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,6.676424704,0.0,1.0
llama3.2-3b,ours,ours,500,498,0,0.0,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,10,0.1,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,20,0.2,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,30,0.3,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,40,0.4,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,50,0.5,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,60,0.6,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,70,0.7,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,80,0.8,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,90,0.9,0.6,per_head,False,1,self,0.6,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,499,100,1.0,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,6.676424704,0.0,1.0
llama3.2-3b,ours,ours,500,498,0,0.0,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,10,0.1,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,20,0.2,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,30,0.3,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,40,0.4,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,50,0.5,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,60,0.6,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,70,0.7,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,80,0.8,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,498,90,0.9,0.8,per_head,False,1,self,0.8,498,498,1024,0,ok,6.675854848,0.0,1.0
llama3.2-3b,ours,ours,500,499,100,1.0,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,6.676424704,0.0,1.0
llama3.2-3b,ours,ours,500,498,0,0.0,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,10,0.1,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,20,0.2,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,30,0.3,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,40,0.4,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,50,0.5,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,60,0.6,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,70,0.7,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,80,0.8,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,498,90,0.9,1.0,per_head,False,1,self,1.0,498,498,1010,0,ok,6.675854848,0.1,1.0
llama3.2-3b,ours,ours,500,499,100,1.0,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,6.676424704,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,0,0.0,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,10,0.1,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,20,0.2,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,30,0.3,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,40,0.4,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,50,0.5,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,60,0.6,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,70,0.7,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,80,0.8,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,90,0.9,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,2000,100,1.0,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,6.697212928,0.0,0.0
llama3.2-3b,ours,ours,2000,1999,0,0.0,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,10,0.1,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,20,0.2,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,30,0.3,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,40,0.4,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,50,0.5,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,60,0.6,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,70,0.7,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,80,0.8,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,90,0.9,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.733164544,0.0,1.0
llama3.2-3b,ours,ours,2000,2000,100,1.0,0.2,per_head,False,1,self,0.5,800,410,1024,1,ok,6.73248256,0.0,1.0
llama3.2-3b,ours,ours,2000,1999,0,0.0,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,10,0.1,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,20,0.2,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,30,0.3,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,40,0.4,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,50,0.5,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,60,0.6,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,70,0.7,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,80,0.8,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,90,0.9,0.4,per_head,False,1,self,0.5,1599,819,1024,1,ok,6.783355904,0.1,1.0
llama3.2-3b,ours,ours,2000,2000,100,1.0,0.4,per_head,False,1,self,0.5,1600,819,1024,1,ok,6.780767232,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,0,0.0,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,10,0.1,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,20,0.2,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,30,0.3,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,40,0.4,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,50,0.5,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,60,0.6,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,70,0.7,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,80,0.8,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,90,0.9,0.6,per_head,False,1,self,0.6,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,2000,100,1.0,0.6,per_head,False,1,self,0.6,2000,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,0,0.0,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,10,0.1,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,20,0.2,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,30,0.3,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,40,0.4,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,50,0.5,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,60,0.6,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,70,0.7,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,80,0.8,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,90,0.9,0.8,per_head,False,1,self,0.8,1999,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,2000,100,1.0,0.8,per_head,False,1,self,0.8,2000,1024,1536,1,ok,6.761909248,0.1,1.0
llama3.2-3b,ours,ours,2000,1999,0,0.0,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,10,0.1,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,20,0.2,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,30,0.3,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,40,0.4,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,50,0.5,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,60,0.6,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,70,0.7,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,80,0.8,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,1999,90,0.9,1.0,per_head,False,1,self,1.0,1999,1999,2511,0,ok,6.81045504,0.2,1.0
llama3.2-3b,ours,ours,2000,2000,100,1.0,1.0,per_head,False,1,self,1.0,2000,2000,2512,0,ok,6.811517952,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,0,0.0,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,10,0.1,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,20,0.2,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,30,0.3,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,40,0.4,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,50,0.5,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,60,0.6,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,70,0.7,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,80,0.8,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,90,0.9,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,8000,100,1.0,0.0,per_head,False,1,self,0.0,64,64,1024,7,ok,6.706870784,0.0,0.0
llama3.2-3b,ours,ours,8000,7999,0,0.0,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,10,0.1,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,20,0.2,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,30,0.3,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,40,0.4,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,50,0.5,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,60,0.6,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,70,0.7,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,80,0.8,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,90,0.9,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.99892992,0.2,1.0
llama3.2-3b,ours,ours,8000,8000,100,1.0,0.2,per_head,False,1,self,0.5,3200,410,1024,7,ok,6.998925824,0.2,1.0
llama3.2-3b,ours,ours,8000,7999,0,0.0,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,10,0.1,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,20,0.2,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,30,0.3,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,40,0.4,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,50,0.5,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,0.0
llama3.2-3b,ours,ours,8000,7999,60,0.6,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,0.0
llama3.2-3b,ours,ours,8000,7999,70,0.7,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,0.0
llama3.2-3b,ours,ours,8000,7999,80,0.8,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,0.0
llama3.2-3b,ours,ours,8000,7999,90,0.9,0.4,per_head,False,1,self,0.5,6399,819,1024,7,ok,7.329838592,0.4,0.0
llama3.2-3b,ours,ours,8000,8000,100,1.0,0.4,per_head,False,1,self,0.5,6400,819,1024,7,ok,7.329490432,0.4,0.0
llama3.2-3b,ours,ours,8000,7999,0,0.0,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,10,0.1,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,20,0.2,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,30,0.3,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,40,0.4,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,50,0.5,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,60,0.6,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,70,0.7,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,80,0.8,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,90,0.9,0.6,per_head,False,1,self,0.6,7999,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,8000,100,1.0,0.6,per_head,False,1,self,0.6,8000,1024,1536,5,ok,7.225197056,0.4,1.0
llama3.2-3b,ours,ours,8000,7999,0,0.0,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,10,0.1,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,20,0.2,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,30,0.3,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,40,0.4,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,50,0.5,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,60,0.6,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,70,0.7,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,80,0.8,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,90,0.9,0.8,per_head,False,1,self,0.8,7999,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,8000,100,1.0,0.8,per_head,False,1,self,0.8,8000,1024,1536,5,ok,7.225197056,0.5,1.0
llama3.2-3b,ours,ours,8000,7999,0,0.0,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,10,0.1,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,20,0.2,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,30,0.3,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,40,0.4,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,50,0.5,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,60,0.6,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,70,0.7,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,80,0.8,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
llama3.2-3b,ours,ours,8000,7999,90,0.9,1.0,per_head,False,1,self,1.0,7999,7999,8511,0,ok,7.494794752,0.9,1.0
